"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2020","08","009445","026","11","01","230206",6,6,"20180094450261101",1,NA,NA,1,2,NA,1,72,NA,2
"2020","08","009445","079","11","05","230206",6,6,"20180094450791105",3,NA,NA,1,2,NA,2,2,NA,NA
"2020","08","009445","087","11","03","230206",6,6,"20180094450871103",3,NA,NA,1,2,NA,1,15,NA,6
"2020","08","009445","087","11","04","230206",6,6,"20180094450871104",3,NA,NA,1,2,NA,2,12,NA,6
"2020","01","009447","014","11","01","230406",6,6,"20190094470141101",1,1,1,1,2,NA,1,46,NA,2
"2020","01","009447","035","11","01","230406",6,6,"20190094470351101",1,0,1,1,2,NA,1,48,NA,6
"2020","01","009447","044","11","01","230406",6,6,"20190094470441101",1,0,1,1,2,NA,2,67,NA,5
"2020","01","009447","044","11","02","230406",6,6,"20190094470441102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","01","009447","074","11","03","230406",6,6,"20190094470741102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","01","009447","090","11","01","230406",6,6,"20190094470901101",1,0,1,1,2,NA,2,87,NA,3
"2020","01","009447","106","11","02","230406",6,6,"20190094471061102",2,1,2,1,2,NA,2,78,NA,1
"2020","01","009448","002","11","01","230408",6,6,"20200094480021101",1,1,1,1,2,NA,1,27,NA,1
"2020","01","009448","009","11","01","230408",6,6,"20200094480091101",1,1,1,1,2,NA,1,47,NA,1
"2020","01","009448","024","11","05","230408",6,6,"20200094480241105",5,2,3,1,2,NA,2,3,NA,NA
"2020","01","009448","026","11","02","230408",6,6,"20200094480261102",3,1,3,1,2,NA,1,10,NA,NA
"2020","01","009448","035","11","01","230408",6,6,"20200094480351101",1,1,1,1,2,NA,1,48,NA,3
"2020","01","009448","035","11","04","230408",6,6,"20200094480351104",6,0,1,1,2,NA,2,79,NA,3
"2020","01","009448","041","11","02","230408",6,6,"20200094480411102",3,1,3,1,2,NA,1,11,NA,NA
"2020","01","009448","048","11","03","230408",6,6,"20200094480481103",3,1,3,1,2,NA,2,7,NA,NA
"2020","01","009448","056","11","01","230408",6,6,"20200094480561101",1,1,1,1,2,NA,1,81,NA,1
"2020","01","009448","056","11","02","230408",6,6,"20200094480561102",2,1,2,1,1,NA,2,82,NA,1
"2020","11","009449","020","11","01","230109",3,6,"20180094490201101",1,1,1,1,2,NA,1,67,NA,2
"2020","11","009449","059","11","01","230109",3,6,"20180094490591101",1,1,1,1,2,NA,2,42,NA,4
"2020","11","009449","059","11","05","230109",3,6,"20180094490591105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","11","009449","107","11","02","230109",3,6,"20180094491071102",3,1,3,1,2,NA,1,16,NA,6
"2020","11","009449","118","11","01","230109",3,6,"20180094491181101",1,0,1,1,2,NA,1,75,NA,3
"2020","11","009449","118","11","03","230109",3,6,"20180094491181103",4,1,2,1,2,NA,2,26,NA,1
"2020","04","009450","038","11","02","230109",3,8,"20200094500381102",2,NA,NA,1,2,NA,1,75,NA,1
"2020","03","009451","002","11","01","230105",3,6,"20200094510021101",1,1,1,1,2,NA,1,36,NA,2
"2020","03","009451","002","11","04","230105",3,6,"20200094510021104",3,1,3,1,2,NA,1,7,NA,NA
"2020","03","009451","032","11","04","230105",3,6,"20200094510321104",3,1,3,1,2,NA,2,13,NA,6
"2020","03","009451","043","11","05","230105",3,6,"20200094510431105",5,2,3,1,2,NA,2,15,NA,6
"2020","03","009451","055","11","01","230105",3,6,"20200094510551101",1,1,1,1,2,NA,1,74,NA,2
"2020","01","009452","107","11","01","230105",3,7,"20200094521071101",1,1,1,1,2,NA,1,61,NA,1
"2020","01","009452","107","11","02","230105",3,7,"20200094521071102",2,1,2,1,2,NA,2,53,NA,1
"2020","01","009452","117","11","01","230105",3,7,"20200094521171101",1,1,1,1,2,NA,2,67,NA,3
"2020","01","009452","117","11","02","230105",3,7,"20200094521171102",3,1,3,1,2,NA,1,47,NA,6
"2020","01","009452","177","11","01","230105",3,7,"20200094521771101",1,1,1,1,2,NA,2,68,NA,3
"2020","01","009452","177","11","02","230105",3,7,"20200094521771102",3,1,3,1,2,NA,2,36,NA,6
"2020","01","009452","180","11","03","230105",3,7,"20200094521801103",3,1,3,1,2,NA,2,9,NA,NA
"2020","02","009454","008","11","01","230107",6,8,"20200094540081101",1,0,1,1,2,NA,1,66,NA,5
"2020","02","009454","012","11","01","230107",6,8,"20200094540121101",1,1,1,1,2,NA,1,68,NA,2
"2020","02","009454","028","11","01","230107",6,8,"20200094540281101",1,1,1,1,2,NA,1,69,NA,2
"2020","10","009458","003","11","03","230103",3,7,"20200094580031103",3,1,3,1,2,NA,1,28,NA,6
"2020","10","009458","004","11","01","230103",3,7,"20190094580041101",1,0,1,1,2,NA,2,68,NA,3
"2020","10","009458","004","11","02","230103",3,7,"20200094580041102",6,1,2,2,NA,2,2,80,NA,2
"2020","10","009458","004","11","03","230103",3,7,"20200094580041103",6,1,1,2,NA,2,1,91,NA,2
"2020","10","009458","004","11","04","230103",3,7,"20190094580041102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","10","009458","049","11","02","230103",3,7,"20190094580491102",2,1,2,1,2,NA,2,27,NA,1
"2020","10","009458","050","11","02","230103",3,7,"20190094580501102",2,1,2,1,2,NA,2,74,NA,2
"2020","10","009458","051","11","02","230103",3,7,"20190094580511102",2,1,2,1,2,NA,1,62,NA,2
"2020","10","009458","052","11","01","230103",3,7,"20190094580521101",1,1,1,1,2,NA,2,34,NA,6
"2020","01","009460","097","11","02","230108",3,8,"20180094600971102",2,1,2,1,2,NA,1,33,NA,2
"2020","01","009460","098","11","02","230108",3,8,"20180094600981102",2,1,2,1,2,NA,1,42,NA,1
"2020","01","009460","098","11","03","230108",3,8,"20180094600981103",3,1,3,1,2,NA,2,15,NA,6
"2020","01","009460","098","11","04","230108",3,8,"20180094600981104",3,1,3,1,2,NA,2,12,NA,6
"2020","01","009460","101","11","02","230108",3,8,"20180094601011102",2,1,2,1,2,NA,2,26,NA,1
"2020","01","009460","101","11","03","230108",3,8,"20180094601011103",3,1,3,1,2,NA,1,8,NA,NA
"2020","01","009460","104","11","02","230108",3,8,"20180094601041102",2,1,2,1,2,NA,1,82,NA,2
"2020","08","009461","288","11","01","230101",3,7,"20160094612881102",1,NA,NA,1,2,NA,1,73,NA,2
"2020","08","009461","288","11","02","230101",3,7,"20160094612881101",2,NA,NA,1,2,NA,2,70,NA,2
"2020","03","009464","034","11","07","230101",3,7,"20200094640341107",3,1,3,1,2,NA,2,5,NA,NA
"2020","03","009464","035","11","03","230101",3,7,"20200094640351103",3,1,3,1,2,NA,1,7,NA,NA
"2020","03","009464","035","11","04","230101",3,7,"20200094640351104",3,1,3,1,2,NA,2,4,NA,NA
"2020","03","009464","036","11","03","230101",3,7,"20200094640361103",6,1,2,1,2,NA,2,58,NA,2
"2020","03","009464","036","11","05","230101",3,7,"20200094640361105",10,0,1,2,NA,2,2,11,NA,NA
"2020","03","009464","115","11","01","230101",3,7,"20200094641151101",1,1,1,1,2,NA,2,45,NA,2
"2020","03","009464","115","11","03","230101",3,7,"20200094641151103",3,1,3,1,2,NA,1,19,NA,6
"2020","03","009464","116","11","01","230101",3,7,"20200094641161101",1,1,1,1,2,NA,2,36,NA,5
"2020","03","009464","117","11","01","230101",3,7,"20200094641171101",1,1,1,1,2,NA,1,40,NA,1
"2020","03","009464","117","11","03","230101",3,7,"20200094641171103",3,1,3,1,2,NA,1,15,NA,6
"2020","03","009464","119","11","02","230101",3,7,"20200094641191102",2,1,2,1,2,NA,1,81,NA,2
"2020","03","009464","120","11","01","230101",3,7,"20200094641201101",1,1,1,1,2,NA,2,46,NA,5
"2020","11","009467","014","11","05","240101",1,3,"20160094670141105",3,1,3,1,2,NA,2,9,NA,NA
"2020","11","009467","014","11","06","240101",1,3,"20160094670141106",3,1,3,1,2,NA,2,4,NA,NA
"2020","11","009467","061","11","02","240101",1,3,"20200094670611102",3,0,1,1,2,NA,1,43,NA,5
"2020","11","009467","084","11","02","240101",1,3,"20160094670841102",2,1,2,1,2,NA,2,44,NA,1
"2020","11","009467","084","11","04","240101",1,3,"20160094670841105",3,1,3,1,2,NA,1,19,NA,6
"2020","11","009467","084","11","05","240101",1,3,"20160094670841106",3,1,3,1,2,NA,1,7,NA,NA
"2020","11","009467","084","11","06","240101",1,3,"20190094670841106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","11","009467","154","11","01","240101",1,3,"20160094671541101",1,1,1,1,2,NA,1,79,NA,2
"2020","11","009467","154","11","02","240101",1,3,"20160094671541102",2,1,2,1,2,NA,2,77,NA,2
"2020","11","009467","201","11","01","240101",1,3,"20200094672011101",1,1,1,1,2,NA,1,38,NA,1
"2020","11","009467","201","11","02","240101",1,3,"20200094672011102",2,1,2,1,2,NA,2,32,NA,1
"2020","11","009467","201","11","03","240101",1,3,"20200094672011103",3,1,3,1,2,NA,1,4,NA,NA
"2020","11","009467","201","11","04","240101",1,3,"20160094672011101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","02","009468","040","11","01","240101",1,3,"20200094680401101",1,1,1,1,2,NA,1,60,NA,2
"2020","02","009468","040","11","02","240101",1,3,"20200094680401102",2,1,2,1,2,NA,2,59,NA,2
"2020","02","009468","091","11","03","240101",1,3,"20200094680911103",3,1,3,1,2,NA,2,12,NA,6
"2020","02","009468","116","11","02","240101",1,3,"20200094681161102",2,1,2,1,2,NA,2,39,NA,2
"2020","02","009468","141","11","02","240101",1,3,"20200094681411102",3,1,3,1,2,NA,1,20,NA,6
"2020","02","009468","141","11","06","240101",1,3,"20200094681411106",5,2,3,1,2,NA,1,0,9,NA
"2020","02","009468","167","11","01","240101",1,3,"20200094681671101",1,1,1,1,2,NA,1,36,NA,2
"2020","02","009468","167","11","02","240101",1,3,"20200094681671102",2,1,2,1,2,NA,2,37,NA,2
"2020","02","009468","167","11","05","240101",1,3,"20200094681671105",3,1,3,1,2,NA,2,5,NA,NA
"2020","03","009469","052","11","01","240101",1,3,"20180094690521101",1,1,1,1,2,NA,1,72,NA,2
"2020","03","009469","052","11","02","240101",1,3,"20180094690521102",2,1,2,1,2,NA,2,65,NA,2
"2020","03","009469","052","11","04","240101",1,3,"20180094690521103",3,1,3,1,2,NA,1,38,NA,6
"2020","03","009469","052","11","07","240101",1,3,"20180094690521104",3,2,1,1,2,NA,2,31,NA,5
"2020","03","009469","098","11","02","240101",1,3,"20200094690981102",2,1,2,1,2,NA,1,34,NA,1
"2020","02","009470","031","11","02","240101",1,3,"20200094700311102",2,1,2,1,2,NA,1,55,NA,1
"2020","02","009470","043","11","03","240101",1,3,"20200094700431103",3,1,3,1,2,NA,2,16,NA,6
"2020","02","009470","057","11","01","240101",1,3,"20200094700571101",1,1,1,1,2,NA,1,51,NA,6
"2020","02","009470","098","11","02","240101",1,3,"20200094700981102",2,1,2,1,2,NA,2,38,NA,1
"2020","02","009470","109","11","03","240101",1,3,"20200094701091103",3,1,3,1,2,NA,1,18,NA,6
"2020","02","009470","123","11","01","240101",1,3,"20200094701231101",1,0,1,1,2,NA,2,77,NA,5
"2020","02","009470","137","11","01","240101",1,3,"20200094701371101",1,1,1,1,2,NA,1,76,NA,2
"2020","03","009471","012","11","02","240101",1,3,"20200094710121102",2,1,2,1,2,NA,2,44,NA,1
"2020","03","009471","029","11","01","240101",1,3,"20200094710291101",1,0,1,1,2,NA,2,43,NA,6
"2020","03","009471","046","11","01","240101",1,3,"20200094710461101",1,1,1,1,2,NA,1,35,NA,1
"2020","03","009471","046","11","04","240101",1,3,"20200094710461104",3,1,3,1,2,NA,2,7,NA,NA
"2020","03","009471","081","11","01","240101",1,3,"20200094710811101",1,1,1,1,2,NA,1,74,NA,1
"2020","03","009471","081","11","02","240101",1,3,"20200094710811102",2,1,2,1,2,NA,2,61,NA,1
"2020","03","009471","081","11","04","240101",1,3,"20200094710811104",3,0,1,1,2,NA,1,27,NA,5
"2020","03","009471","098","11","02","240101",1,3,"20200094710981102",3,1,3,1,2,NA,1,51,NA,6
"2020","03","009471","098","11","04","240101",1,3,"20200094710981104",5,2,3,1,2,NA,2,23,NA,6
"2020","03","009471","098","11","05","240101",1,3,"20200094710981105",5,2,3,1,2,NA,2,17,NA,6
"2020","03","009471","098","11","07","240101",1,3,"20200094710981107",5,3,3,1,2,NA,1,12,NA,6
"2020","03","009471","116","11","01","240101",1,3,"20200094711161101",1,1,1,1,2,NA,2,35,NA,1
"2020","03","009471","116","11","05","240101",1,3,"20200094711161105",3,1,3,1,2,NA,2,5,NA,NA
"2020","09","009472","048","11","02","240101",1,3,"20200094720481102",10,1,1,1,2,NA,2,45,NA,4
"2020","09","009472","048","11","05","240101",1,3,"20170094720481102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","09","009472","068","11","01","240101",1,3,"20170094720681101",1,1,1,1,2,NA,1,73,NA,2
"2020","09","009472","068","11","03","240101",1,3,"20170094720681103",3,2,1,1,2,NA,1,48,NA,2
"2020","09","009472","068","11","08","240101",1,3,"20170094720681108",3,3,2,1,2,NA,2,43,NA,2
"2020","11","009473","028","11","02","240101",1,3,"20190094730281102",7,0,1,2,NA,1,2,63,NA,4
"2020","11","009473","034","11","01","240101",1,3,"20190094730341101",1,1,1,1,1,NA,1,76,NA,2
"2020","11","009473","034","11","03","240101",1,3,"20190094730341103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","11","009473","047","11","04","240101",1,3,"20190094730471104",3,1,3,1,2,NA,2,8,NA,NA
"2020","11","009473","057","11","01","240101",1,3,"20190094730571101",1,0,1,1,2,NA,1,50,NA,6
"2020","05","009476","020","11","03","240101",1,3,"20200094760201103",7,NA,NA,2,NA,2,1,15,NA,6
"2020","05","009476","023","11","01","240101",1,3,"20200094760231101",1,NA,NA,1,2,NA,2,96,NA,3
"2020","05","009476","060","11","01","240101",1,3,"20200094760601101",1,NA,NA,1,2,NA,2,26,NA,5
"2020","02","009477","027","11","02","240101",1,3,"20200094770271102",3,1,3,1,2,NA,1,17,NA,6
"2020","02","009477","053","11","02","240101",1,3,"20200094770531102",3,1,3,1,2,NA,2,12,NA,6
"2020","02","009477","078","11","01","240101",1,3,"20200094770781101",1,0,1,1,2,NA,2,84,NA,3
"2020","11","009480","017","11","02","240101",1,3,"20200094800171102",2,1,2,1,2,NA,2,41,NA,2
"2020","11","009480","038","13","01","240101",1,3,"20200094800381301",1,1,1,1,2,NA,1,69,NA,2
"2020","11","009480","038","33","02","240101",1,3,"20200094800383302",2,1,2,1,2,NA,2,33,NA,1
"2020","11","009480","038","33","05","240101",1,3,"20200094800383305",3,1,3,1,2,NA,1,4,NA,NA
"2020","11","009480","053","12","03","240101",1,3,"20200094800531203",3,1,3,1,2,NA,1,29,NA,6
"2020","11","009480","053","22","02","240101",1,3,"20200094800532202",2,1,2,1,2,NA,2,25,NA,1
"2020","11","009480","053","22","03","240101",1,3,"20200094800532203",3,1,3,1,2,NA,1,7,NA,NA
"2020","11","009480","089","11","04","240101",1,3,"20200094800891104",3,2,1,1,2,NA,2,27,NA,5
"2020","11","009480","109","11","02","240101",1,3,"20200094801091102",3,1,3,1,2,NA,1,9,NA,NA
"2020","11","009480","109","11","05","240101",1,3,"20200094801091105",10,2,1,1,2,NA,1,24,NA,1
"2020","01","009481","008","11","06","240101",1,3,"20200094810081106",3,1,3,1,2,NA,1,0,6,NA
"2020","01","009481","028","11","03","240101",1,3,"20200094810281103",3,1,3,1,2,NA,1,22,NA,6
"2020","01","009481","069","11","01","240101",1,3,"20200094810691101",1,1,1,1,2,NA,2,37,NA,5
"2020","01","009481","069","11","04","240101",1,3,"20200094810691104",3,1,3,1,2,NA,2,5,NA,NA
"2020","01","009481","088","11","03","240101",1,3,"20200094810881103",3,1,3,1,2,NA,2,20,NA,6
"2020","01","009481","088","11","04","240101",1,3,"20200094810881104",3,1,3,1,2,NA,2,12,NA,6
"2020","01","009481","130","11","02","240101",1,3,"20200094811301102",2,1,2,1,2,NA,2,38,NA,1
"2020","01","009481","130","11","03","240101",1,3,"20200094811301103",3,1,3,1,2,NA,1,15,NA,6
"2020","01","009482","008","11","01","240101",1,3,"20200094820081101",1,1,1,1,2,NA,1,65,NA,1
"2020","01","009482","008","11","02","240101",1,3,"20200094820081102",2,1,2,1,2,NA,2,53,NA,1
"2020","01","009482","008","11","04","240101",1,3,"20200094820081104",3,2,1,1,2,NA,2,33,NA,1
"2020","01","009482","008","11","05","240101",1,3,"20200094820081105",4,2,2,1,2,NA,1,53,NA,1
"2020","01","009482","008","11","06","240101",1,3,"20200094820081106",5,2,3,1,2,NA,1,10,NA,NA
"2020","01","009482","008","11","08","240101",1,3,"20200094820081108",5,3,3,1,2,NA,2,2,NA,NA
"2020","01","009482","027","11","02","240101",1,3,"20200094820271102",3,1,3,1,2,NA,1,11,NA,NA
"2020","01","009482","027","11","03","240101",1,3,"20200094820271103",3,1,3,1,2,NA,2,9,NA,NA
"2020","01","009482","122","11","05","240101",1,3,"20200094821221105",3,1,3,1,2,NA,2,0,0,NA
"2020","01","009482","140","11","01","240101",1,3,"20200094821401101",1,1,1,1,2,NA,1,47,NA,2
"2020","12","009484","014","11","02","240101",1,3,"20160094840141102",2,1,2,1,2,NA,2,33,NA,2
"2020","12","009484","028","11","01","240101",1,3,"20200094840281101",1,1,1,1,2,NA,1,40,NA,1
"2020","12","009484","028","11","06","240101",1,3,"20190094840281102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","12","009484","028","11","08","240101",1,3,"20190094840281104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","12","009484","028","11","09","240101",1,3,"20190094840281105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","12","009484","153","11","02","240101",1,3,"20160094841531102",2,1,2,1,2,NA,2,49,NA,2
"2020","10","009486","017","11","03","240101",1,3,"20160094860171103",3,1,3,1,2,NA,2,19,NA,6
"2020","10","009486","017","11","04","240101",1,3,"20160094860171104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","10","009486","101","11","05","240101",1,3,"20160094861011105",3,1,3,1,2,NA,2,8,NA,NA
"2020","10","009486","156","11","02","240101",1,3,"20160094861561102",2,1,2,1,2,NA,2,40,NA,1
"2020","10","009486","156","11","05","240101",1,3,"20160094861561105",3,1,3,1,2,NA,1,14,NA,6
"2020","10","009486","240","11","02","240101",1,3,"20160094862401102",3,1,3,1,2,NA,1,69,NA,6
"2020","10","009486","240","11","03","240101",1,3,"20160094862401103",3,2,1,1,2,NA,2,48,NA,5
"2020","03","009487","053","11","01","240101",1,3,"20170094870531101",1,1,1,1,2,NA,1,50,NA,2
"2020","03","009487","101","11","05","240101",1,3,"20170094871011105",3,1,3,1,2,NA,1,8,NA,NA
"2020","03","009487","134","11","01","240101",1,3,"20170094871341101",1,0,1,1,2,NA,1,66,NA,3
"2020","03","009487","134","11","02","240101",1,3,"20170094871341102",3,1,1,1,2,NA,2,37,NA,1
"2020","05","009489","009","11","01","240101",1,3,"20190094890091101",1,NA,NA,1,2,NA,1,52,NA,1
"2020","05","009489","009","11","03","240101",1,3,"20190094890091103",3,NA,NA,1,2,NA,1,16,NA,6
"2020","05","009489","009","11","04","240101",1,3,"20190094890091104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","05","009489","023","11","04","240101",1,3,"20190094890231104",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","05","009489","032","11","02","240101",1,3,"20190094890321102",2,NA,NA,1,2,NA,2,50,NA,1
"2020","05","009489","032","11","03","240101",1,3,"20190094890321103",3,NA,NA,1,2,NA,1,26,NA,6
"2020","05","009489","037","11","03","240101",1,3,"20190094890371103",3,NA,NA,1,2,NA,2,33,NA,6
"2020","05","009489","055","11","01","240101",1,3,"20190094890551101",1,NA,NA,1,2,NA,1,50,NA,1
"2020","12","009492","002","11","01","240101",1,3,"20200094920021101",1,0,1,1,2,NA,2,61,NA,5
"2020","12","009492","002","11","02","240101",1,3,"20200094920021102",5,0,1,1,2,NA,2,10,NA,NA
"2020","12","009492","019","11","03","240101",1,3,"20200094920191103",3,1,3,1,2,NA,2,18,NA,6
"2020","12","009492","019","11","04","240101",1,3,"20200094920191104",3,1,3,1,2,NA,1,13,NA,6
"2020","12","009492","035","11","03","240101",1,3,"20200094920351103",6,2,1,2,NA,2,1,53,NA,1
"2020","12","009492","051","11","01","240101",1,3,"20200094920511101",1,1,1,1,2,NA,1,50,NA,2
"2020","12","009492","051","11","02","240101",1,3,"20200094920511102",2,1,2,1,2,NA,2,49,NA,2
"2020","12","009492","051","11","04","240101",1,3,"20200094920511104",3,1,3,1,2,NA,1,27,NA,6
"2020","12","009492","051","11","05","240101",1,3,"20200094920511105",3,1,3,1,2,NA,2,13,NA,6
"2020","12","009492","069","11","01","240101",1,3,"20200094920691101",1,1,1,1,2,NA,2,58,NA,5
"2020","12","009492","069","11","02","240101",1,3,"20200094920691102",3,1,3,1,2,NA,1,30,NA,6
"2020","12","009492","069","11","03","240101",1,3,"20200094920691103",3,1,3,1,2,NA,2,17,NA,6
"2020","12","009492","069","11","07","240101",1,3,"20200094920691107",6,0,1,1,2,NA,2,86,NA,5
"2020","12","009492","069","11","08","240101",1,3,"20200094920691108",10,0,1,1,2,NA,1,62,NA,5
"2020","12","009492","099","11","01","240101",1,3,"20200094920991101",1,1,1,1,2,NA,1,33,NA,2
"2020","08","009493","076","12","01","240101",1,3,"20180094930761201",1,NA,NA,1,2,NA,2,70,NA,3
"2020","08","009493","076","22","04","240101",1,3,"20200094930762204",5,NA,NA,2,NA,1,2,2,NA,NA
"2020","08","009493","090","11","04","240101",1,3,"20180094930901105",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","08","009493","116","11","02","240101",1,3,"20180094931161102",3,NA,NA,1,2,NA,1,27,NA,6
"2020","02","009495","008","11","01","240101",1,3,"20200094950081101",1,1,1,1,2,NA,2,64,NA,6
"2020","02","009495","008","11","02","240101",1,3,"20200094950081102",3,1,3,1,2,NA,1,28,NA,6
"2020","02","009495","043","11","01","240101",1,3,"20200094950431101",1,1,1,1,2,NA,2,64,NA,3
"2020","02","009495","043","11","04","240101",1,3,"20200094950431104",3,2,1,1,2,NA,2,43,NA,6
"2020","02","009495","043","11","06","240101",1,3,"20200094950431106",5,2,3,1,2,NA,1,9,NA,NA
"2020","02","009495","070","11","01","240101",1,3,"20200094950701101",1,1,1,1,2,NA,1,60,NA,1
"2020","02","009495","070","11","04","240101",1,3,"20200094950701104",3,1,3,1,2,NA,1,17,NA,6
"2020","02","009495","070","11","05","240101",1,3,"20200094950701105",6,0,1,1,2,NA,2,91,NA,3
"2020","02","009495","085","11","03","240101",1,3,"20200094950851103",3,1,3,1,2,NA,1,20,NA,6
"2020","02","009495","107","11","04","240101",1,3,"20200094951071104",11,2,1,1,2,NA,2,43,NA,5
"2020","02","009495","122","11","03","240101",1,3,"20200094951221103",3,1,3,1,2,NA,2,17,NA,6
